No.,Name,Longitude,Latitude,Status Area,Fund Provider,Intermediaries [Roles],Beneficiaries,Location (focussed area),Duration (year),Commodity [solution-oriented],Ecosystem Services,More Info,Type of Financing
36,Kien Luong,104.6559133,10.21321876,Nature Reserve,Holcim Vietnam/INSEE & IUCN (amounts undisclosed),Center for Biodiversity and Development (CBD) & Institute of Tropical Biology (research & facilitation),Kien Giang provincial ecosystems (karst habitats & wildlife),"Kien Luong District, Kien Giang Province",2009-2015,Sustainable limestone quarrying biodiversity offsets & Nature Reserve establishment,Karst landscape preservation & habitat protection for Silvered langurs & Sarus cranes (supporting & regulating),https://iucn.org/content/exploiting-limestone-silvered-langurs-lose-their-home-a-response,Corporate Sponsorship
37,Kim Hy,106.0234573,22.20056825,Nature Reserve,"Darwin Initiative / UK Aid (GBP 299,755 total project grant)",TRAFFIC International (lead); Bac Kan FPD (provincial partner); Hanoi University of Pharmacy (partner institution); DK Pharma/DK Natura (private trade partners); Ministry of Health & MONRE/BCA (national policy partners),"Collectors of wild medicinal plants (Jiaogulan, Cibotium barometz); provided harvesting tools (gloves, boots, cloths) & processing equipment (dryers/drying stations)",Buffer zone of Kim Hy Nature Reserve,2015-2018,Wild-collected medicinal plants; harvesting tools; processing equipment,"Wild medicinal plant conservation & sustainable harvesting, forest governance improvement (provisioning & supporting)",https://www.darwininitiative.org.uk/documents/DAR22010/23988/22-010%20AR2%20-%20edited.pdf,Bilateral Grant
38,Kon Ka Kinh,108.570528,14.5053387,National park,"Walter und Monika Schneider-Stiftung, Stiftung Artenschutz (& partner zoos), Roswith Linden Stiftung Berlin, institutional partners & FZS (amount undisclosed)",FZS (lead implementer/coordinator); Kon Ka Kinh NP Management Board/DoPAM (local management & enforcement); University of Science & Education Danang (training/research); PACCOM & Danang Foreign Affairs Service Center (gov coordination); GreenViet & Fauna & Flora (NGO partners),Local forest guard posts & upskilled patrolling teams; indigenous Bana communities in buffer/transition sectors; Vietnamese university biology/conservation students,"A total project area of 806 km² in the Central Highlands of Vietnam, comprising the Kon Ka Kinh National Park (420 km²) and the Kon Chu Rang Nature Reserve (386 km²). This falls within the broader Kon Ha Nung Biosphere Reserve (413,512 hectares).",2010-Now,"Environmental education and training programs, published biological/scientific data, trained conservation personnel, and community-guided discovery tours.","Central region watershed preservation & Indo-Burma Biodiversity Hotspot protection (regulating & supporting), multi-zone climatic forest safeguarding (subtropical lowland to montane deciduous/coniferous) & endemic species habitat (grey-shanked douc langur, Northern yellow-cheeked crested gibbon) (supporting)",https://missionwilderness21.fzs.org/ZGF_JAHRESBERICHT_2021_en.pdf,NGO Grant
39,Kon Chu Rang,108.570528,14.5053387,Nature Reserve,"GEF (primary); UNDP & GOV (implementing partners, in-kind); parallel co-financing: TFT & $50,000 supplemental via UNDP TRAK (2009); core budget USD 875,000 (UNDP/GEF) + USD 312,000 (GOV) = USD 1,187,000","UNDP (oversight via NEX modality); Gia Lai FPD (hosts central PMU for Gia Lai PPC); Kon Chu Rang NR Management Board (field patrolling, logging bans, community conventions); ENV (environmental education contractor)",Indigenous Ba Na communities within/adjacent to core boundaries (via Community Consultative Groups); upland forestry rangers & admin staff (Gia Lai FPD); Dakrong & Tram Lap State Forest Companies (SFCs),"The core natural forest landscapes of Kon Chu Rang Nature Reserve located inside northeastern Gia Lai Province, central Vietnam",2006 – 2010,Corridor satellite imagery; on-site guard stations; bilingual (Vietnamese/Ba Na) education materials & training; mobile communication setups; ecological monitoring frameworks,"Green corridor connectivity for tiger & gaur (supporting), high-altitude headwater watershed protection for Ba & Con rivers (regulating)",https://www.unevaluation.org/member_publications/terminal-evaluation-connection-and-sustainable-management-kon-ka-kinh-national,Multilateral Co-Financing
40,Kon Chu Rang,108.570528,14.5053387,Nature Reserve,EU (via CITES Secretariat) & Gia Lai provincial co-financing; under master national CITES grant (not site-specific),CCD (data digitization/distribution modeling); Management Board (resource control & zoning enforcement),Community patrol units; local forest-dependent households; ecological researchers,Highland dense forest blocks of Gia Lai Province,2019-2021,Mother tree marking equipment; field manual toolkits; community enforcement billboards,"Native D. cochinchinensis population safeguarding (supporting), primary forest cover preservation & seed collection forest establishment (regulating & supporting)",https://cites-tsp.org/sites/default/files/project_files/2023-01/Vietname_Management-and-conservation-plan-April-2022.pdf; https://cites-tsp.org/wp-content/uploads/2019/06/Vietnam-PCA-no-budget_compressed.pdf,Co-Financing / Grant
41,Kon Ka Kinh,108.570528,14.5053387,National park,"German Government (BMZ/KfW); Small Grants Programme II (EUR 7.71M for 52 projects covering Hoang Lien, Kon Ka Kinh, Chu Mom Ray, Ba Be NPs)",ASEAN Centre for Biodiversity (ACB) & Frankfurt Zoological Society (FZS) — training & micro-grant providers,"Ethnic groups, women & youth in local communities","Kon Ka Kinh National Park, Gia Lai Province",2017 – 2025,"Camera traps; biodiversity-based products (honey, green tea, handicrafts); ecotourism","Intact forest conservation, endangered wildlife stabilization & ecosystem protection (regulating & supporting)",https://www.aseanbiodiversity.org/news-events-jobs/community-based-livelihood-and-conservation-project-for-asean-marks-successful-end-in-viet-nam/,Bilateral Grant
42,Kon Chu Rang,108.570528,14.5053387,Nature Reserve,"Walter und Monika Schneider-Stiftung, Stiftung Artenschutz (& partner zoos), Roswith Linden Stiftung Berlin, institutional partners & FZS (amount undisclosed)",FZS (lead implementer/coordinator); Kon Ka Kinh NP Management Board/DoPAM (local management & enforcement); University of Science & Education Danang (training/research); PACCOM & Danang Foreign Affairs Service Center (gov coordination); GreenViet & Fauna & Flora (NGO partners),"Forest rangers (field equipment, patrol funding, monitoring training); biology students (practical field training); indigenous Bahnar communities (environmental education, playground, library)","A total project area of 806 km² in the Central Highlands of Vietnam, comprising the Kon Ka Kinh National Park (420 km²) and the Kon Chu Rang Nature Reserve (386 km²). This falls within the broader Kon Ha Nung Biosphere Reserve (413,512 hectares).",2021-Now,Ranger patrol funding; high-resolution camera traps; field data collection resources; school environmental curriculums,"Central region watershed preservation & Indo-Burma Biodiversity Hotspot protection (regulating & supporting), multi-zone climatic forest safeguarding (subtropical lowland to montane deciduous/coniferous) & endemic species habitat (grey-shanked douc langur, Northern yellow-cheeked crested gibbon) (supporting)",https://missionwilderness21.fzs.org/ZGF_JAHRESBERICHT_2021_en.pdf,NGO Grant
43,Kon Ka Kinh,108.570528,14.5053387,National park,"GEF (primary); UNDP & GOV (implementing partners); parallel funding: TFT & $50,000 supplemental via UNDP TRAK (2009); budget USD 875,000 (UNDP/GEF) + USD 312,000 (GOV) = USD 1,187,000","UNDP (milestones, evaluations, technical advising via STA); Gia Lai FPD & PMU (disbursements, contracts, reporting); Kon Ka Kinh NP Management Board (core/buffer zone ops, community agreements); ENV (environmental communication networks)","Upland Ba Na communities (e.g. Bong Pim village) in park buffer zones; provincial foresters, NP managers & field operators; scientific community tracking Central Annamites biodiversity","The strictly protected core territories of Kon Ka Kinh National Park, upgraded from nature reserve status in 2002.",2006 – 2010,National park guard posts; land-cover maps; village information signboards; community forest conventions; Ba Na language training for staff,"Threat reduction from shifting cultivation, logging & hunting (regulating), 100,000+ ha high-altitude catchment protection for watershed flows (regulating)",https://www.unevaluation.org/member_publications/terminal-evaluation-connection-and-sustainable-management-kon-ka-kinh-national,Multilateral Co-Financing
44,Kon Ka Kinh,108.570528,14.5053387,National Park,EU (via CITES Secretariat) & Gia Lai municipal budget; under master national CITES grant (not site-specific),CCD (data digitization/reporting); Management Board (on-site enforcement),Indigenous forest patrol teams; local environmental officers; scientific research institutes,Highland tropical forest zones within Gia Lai Province,2019-2021,Tree-tagging sets; data monitoring logs; community conservation team guides,"High-density wild D. cochinchinensis (Trac) population protection (supporting), young timber security for natural forest restoration (regulating)",https://cites-tsp.org/sites/default/files/project_files/2023-01/Vietname_Management-and-conservation-plan-April-2022.pdf; https://cites-tsp.org/wp-content/uploads/2019/06/Vietnam-PCA-no-budget_compressed.pdf,Co-Financing / Grant
45,Lang Sen,105.7161525,10.77304002,Nature Reserve; Wetland of International Importance (Ramsar Site),"Australian Government (Mekong-Australia Partnership on Climate Resilience; Phase II, 2026)",WWF-Vietnam & Dong Thap DAE (implementers),"~2,000 vulnerable residents & marginalized communities in Dong Thap & Tay Ninh provinces","Buffer zones of Lang Sen Wetland Reserve & Tram Chim National Park, Mekong Delta (1,750 ha critical freshwater ecosystems)",2026 – 2029,"Nature-based solutions: flood-based livelihood models (floating rice cultivation, lotus-fish & rice-fish farming)","Natural flood dynamics restoration & freshwater ecosystem recovery, ~25% greenhouse gas emission reduction (regulating & provisioning)","https://vir.com.vn/wwf-dong-thap-launch-second-phase-of-climate-resilience-project-149630.html;
https://van.nongnghiepmoitruong.vn/wwf-expand-nature-based-solutions-to-restore-dong-thap-wetlands-d803600.html",Bilateral Grant
46,Lang Sen,105.7161525,10.77304002,Nature Reserve; Wetland of International Importance (Ramsar Site),"IUCN (funded by PAN Group & CP Group); WWF (funded by Intel); CSR funding (undisclosed; covers 350,000+ trees)",IUCN & WWF (technical implementers & coordinators),Local residents dependent on the ecosystem; Nature Reserve Management Board,"Lang Sen Wetland Nature Reserve, Long An Province (17 ha rehabilitation zone)",2022 – 2024,"Melaleuca trees & native wetland saplings (350,000+ planted)","Floodwater storage, groundwater recharge & Melaleuca wetland habitat restoration, climate change adaptation (regulating & supporting)",https://iucn.org/story/202308/restoring-melaleuca-forest-lang-sen-wetland-nature-reserve,Corporate Sponsorship
47,Mui Ca Mau,104.7526097,8.940726088,National Park; UNESCO-MAB Biosphere Reserve,World Bank (IDA) & GEF; under US$310M IDA / US$6M GEF project (Component 4),MARD (primary implementing agency); Ca Mau PPC (local executor); Mui Ca Mau NP Management Board (site co-manager),Coastal aquaculture farmers; local mangrove-shrimp cooperatives; coastal households facing erosion threats,Project Area Covered: The Mui Ca Mau coastal peninsula and highly vulnerable coastal mangrove belts.,2016 – 2022.,Ecological mangrove-shrimp — certified climate-smart shrimp farming integrated with forest cover,"Coastal erosion prevention & storm protection (regulating), saline intrusion adaptation & mangrove belt restoration (regulating & supporting)",https://ewsdata.rightsindevelopment.org/files/documents/44/WB-P153544_ldILX8r.pdf,Multilateral Co-Financing
48,Na Hau,104.5389055,21.78013778,Nature Reserve,Swiss Government (SECO); part of broader Swiss ODA envelope (total unclear),Private business support services (technical assistance providers),Export companies & local agricultural producers in Yen Bai Province,"Nà Hẩu Nature Reserve & surrounding agricultural zones, Yen Bai Province",N/A,Rice & coffee (sustainable production linked to export markets),Ecosystem conservation linked to sustainable export agriculture production (supporting & provisioning),https://vietnamnews.vn/opinion/1525926/switzerland-will-support-viet-nam-in-sustainable-food-security-swiss-official.html,Bilateral Grant
49,Nam Xuan Lac,105.51329,22.304419,Nature Reserve,"Nagao Natural Environment Foundation (NEF), Japan (amount undisclosed)",VNU-CRES (coordinator & implementing agency),"Dao ethnic minority in Keo Nang village, Ban Thi commune; PA management staff","Nam Xuan Lac Nature Reserve, Bac Kan Province (integrated 4-PA northern Vietnam study)",2018-2021,"NTFP-based livelihoods: medicinal plants (57.75%), construction materials (25.97%), ornamental plants (15.37%), edible vegetables (6.46%), fodder (4.26%) & fruit (2.84%)","NTFP provisioning & traditional knowledge conservation (provisioning & cultural), watershed & microclimate regulation & biodiversity habitat support (regulating & supporting)",https://www.nagaofoundation.or.jp/e/comprehensive/vn-karst.html,NGO Grant
